index,DE_B01,DE_B09,DE_B10,DE_B11,DE_B12,DE_B15,DE_B16,DE_B18,DE_B19,DE_load,DE_surplus,DK_B01,DK_B16,DK_B18,DK_B19,DK_load,DK_surplus,HU_B01,HU_B09,HU_B11,HU_B12,HU_B15,HU_B16,HU_B19,HU_load,HU_surplus,IT_B01,IT_B09,IT_B10,IT_B11,IT_B12,IT_B16,IT_B18,IT_B19,IT_load,IT_surplus,NE_B01,NE_B11,NE_B16,NE_B18,NE_B19,NE_load,NE_surplus,PO_B01,PO_B10,PO_B11,PO_B12,PO_B16,PO_B19,PO_load,PO_surplus,SE_B12,SE_B13,SE_B16,SE_B19,SE_load,SE_surplus,SP_B01,SP_B09,SP_B10,SP_B11,SP_B12,SP_B13,SP_B15,SP_B16,SP_B18,SP_B19,SP_load,SP_surplus,UK_B19,UK_load,UK_surplus,y,year,month,day,hour,minute,second
5086,17485,64,7768,4986,167,358,0,11155,24328,162749,-96438,627.0,0.0,697.0,373.0,2829.0,-1132.0,546,0,16,20,44,0,61,15383,-14696,683.0,621.0,290.0,2355.0,216.0,0.0,13.0,1705.0,28758.0,-22875.0,61,0,4,2203,2195,43517,-39054,70.0,1.0,106.0,0.0,0.0,968.0,14429.0,-13284.0,7374.0,0.0,0.0,1894.0,10212.0,-944.0,2092,0,20,2436,8968,0,328,2572,0,29332,111152,-65404,0.0,552.0,-552.0,1,2022,7,31,21,0,0
5087,16804,64,8815,4907,141,352,0,12779,26322,155890,-85706,630.0,0.0,697.0,467.0,2724.0,-930.0,553,0,16,20,41,0,46,14484,-13808,688.0,621.0,495.0,2227.0,205.0,0.0,16.0,1828.0,27069.0,-20989.0,61,0,4,2480,1472,42124,-38107,70.0,0.0,102.0,0.0,0.0,863.0,13920.0,-12885.0,6994.0,0.0,0.0,1682.0,9882.0,-1206.0,2100,0,576,2180,3960,0,336,2432,0,30532,103792,-61676,0.0,552.0,-552.0,1,2022,7,31,22,0,0
5088,16608,65,11177,4869,125,352,0,14364,28800,152800,-76440,629.0,0.0,697.0,615.0,2684.0,-743.0,546,0,16,20,40,0,38,13909,-13249,686.0,621.0,580.0,2148.0,208.0,0.0,22.0,1943.0,26102.0,-19894.0,64,0,4,2437,1178,41103,-37420,70.0,0.0,97.0,0.0,0.0,780.0,13630.0,-12683.0,6970.0,0.0,0.0,1590.0,9841.0,-1281.0,2092,0,3324,2096,3604,0,348,2392,0,29160,97640,-54624,0.0,552.0,-552.0,1,2022,7,31,23,0,0
5089,16473,64,14982,4800,158,352,0,13759,29269,152384,-72527,666.0,0.0,672.0,644.0,2620.0,-638.0,545,0,16,20,40,0,24,13619,-12974,688.0,622.0,1058.0,2119.0,208.0,0.0,22.0,2016.0,25518.0,-18785.0,64,0,4,1848,1304,40758,-37538,71.0,0.0,92.0,0.0,0.0,807.0,13771.0,-12801.0,6988.0,0.0,0.0,1507.0,9917.0,-1422.0,2112,0,3784,2068,2844,0,340,2412,0,26640,93768,-53568,0.0,552.0,-552.0,1,2022,8,1,0,0,0
5090,16464,64,13810,4817,137,352,0,12670,28878,153402,-76210,651.0,0.0,703.0,795.0,2631.0,-482.0,546,0,19,20,37,0,31,13625,-12972,669.0,622.0,1092.0,2100.0,205.0,0.0,22.0,2193.0,25621.0,-18718.0,66,0,4,1884,1251,40448,-37243,76.0,0.0,92.0,0.0,1.0,787.0,13888.0,-12932.0,7009.0,0.0,0.0,1333.0,9786.0,-1444.0,2088,0,3504,2056,2456,0,352,2312,0,24288,91332,-54276,0.0,552.0,-552.0,3,2022,8,1,1,0,0
5091,16547,64,9517,4762,184,352,0,12106,28118,160670,-89020,628.0,5.0,680.0,1006.0,2808.0,-489.0,545,0,20,20,36,0,38,14194,-13535,667.0,624.0,939.0,2075.0,205.0,0.0,23.0,2191.0,26977.0,-20253.0,64,0,4,1809,1275,40430,-37278,82.0,0.0,92.0,0.0,98.0,756.0,14261.0,-13233.0,7373.0,0.0,3.0,1270.0,9797.0,-1151.0,2096,0,3784,2028,2832,0,348,1972,0,21884,90972,-56028,0.0,552.0,-552.0,3,2022,8,1,2,0,0
5092,16905,64,5489,4748,310,352,293,11021,28217,176881,-109482,631.0,53.0,645.0,1044.0,3169.0,-796.0,544,0,20,20,37,89,27,15149,-14412,677.0,624.0,407.0,2092.0,219.0,202.0,22.0,1991.0,30297.0,-24063.0,64,0,7,1851,1389,41362,-38051,86.0,17.0,109.0,0.0,426.0,723.0,16704.0,-15343.0,8314.0,0.0,17.0,1106.0,10403.0,-966.0,2088,0,2416,2036,2784,0,348,1388,0,20936,94152,-62156,0.0,552.0,-552.0,1,2022,8,1,3,0,0
5093,17710,64,2773,4728,578,352,5413,9794,27349,200861,-132100,626.0,211.0,822.0,1141.0,3661.0,-861.0,551,0,16,20,44,602,9,17071,-15829,681.0,622.0,14.0,2352.0,397.0,1894.0,19.0,1670.0,35014.0,-27365.0,64,0,55,1495,1337,43269,-40318,89.0,292.0,112.0,0.0,1153.0,530.0,18814.0,-16638.0,9091.0,0.0,58.0,978.0,11330.0,-1203.0,2080,0,232,2088,3800,0,348,840,0,19688,102940,-73864,0.0,552.0,-552.0,1,2022,8,1,4,0,0
5094,18155,64,9038,4782,861,352,19761,8096,24319,219641,-134213,419.0,462.0,568.0,1092.0,4124.0,-1583.0,555,0,16,20,50,1857,12,17872,-15362,681.0,621.0,570.0,3059.0,547.0,5139.0,15.0,1761.0,39961.0,-27568.0,62,0,126,1040,1525,45279,-42526,91.0,247.0,122.0,0.0,2032.0,412.0,19950.0,-17046.0,9237.0,0.0,121.0,949.0,12168.0,-1861.0,2036,0,0,2156,5232,0,344,1616,0,18724,109392,-79284,0.0,552.0,-552.0,1,2022,8,1,5,0,0
5095,18177,60,12945,4889,854,352,42390,6814,24019,231307,-120807,320.0,724.0,679.0,1770.0,4291.0,-798.0,547,0,16,20,49,3281,3,18149,-14233,669.0,618.0,396.0,3025.0,380.0,7573.0,14.0,2067.0,41838.0,-27096.0,61,0,258,861,1799,45792,-42813,91.0,66.0,128.0,0.0,2953.0,348.0,20476.0,-16890.0,9310.0,0.0,200.0,1079.0,12847.0,-2258.0,2028,0,0,2256,6684,0,352,11476,0,15488,117508,-79224,0.0,552.0,-552.0,1,2022,8,1,6,0,0
5096,17702,60,7970,5017,847,352,65782,5680,23900,238820,-111510,280.0,997.0,695.0,1934.0,4432.0,-526.0,555,0,16,20,50,4353,1,18294,-13299,672.0,620.0,333.0,2568.0,333.0,9170.0,14.0,2565.0,42514.0,-26239.0,64,0,481,736,1374,43557,-40902,91.0,0.0,127.0,0.0,3762.0,315.0,20514.0,-16219.0,9339.0,0.0,288.0,1137.0,13117.0,-2353.0,2004,0,208,2396,6468,0,368,27852,0,13992,124396,-71108,0.0,552.0,-552.0,3,2022,8,1,7,0,0
5097,17211,57,4586,5037,830,352,81654,4909,23955,243502,-104911,274.0,1246.0,693.0,2039.0,4483.0,-231.0,556,0,16,20,47,5012,3,18638,-12984,666.0,607.0,282.0,2317.0,324.0,10183.0,17.0,3265.0,43040.0,-25379.0,64,0,836,581,1127,40268,-37660,91.0,0.0,125.0,0.0,4127.0,348.0,20519.0,-15828.0,9235.0,0.0,364.0,1352.0,13057.0,-2106.0,1940,0,416,2404,3268,0,368,40420,0,12716,130768,-69236,0.0,552.0,-552.0,3,2022,8,1,8,0,0
5098,16981,56,4350,5097,863,352,91554,4018,25143,247216,-98802,287.0,1429.0,693.0,2015.0,4420.0,4.0,556,0,16,20,41,5495,17,18679,-12534,673.0,612.0,144.0,2149.0,323.0,10761.0,19.0,3546.0,42547.0,-24320.0,64,0,980,484,993,37986,-35465,91.0,0.0,115.0,0.0,4413.0,380.0,20631.0,-15632.0,9170.0,0.0,424.0,1614.0,13182.0,-1974.0,1944,0,416,2412,4684,0,356,45316,0,10080,135180,-69972,0.0,552.0,-552.0,3,2022,8,1,9,0,0
5099,16662,54,2930,5196,612,352,97623,3384,26679,245546,-92054,280.0,1529.0,796.0,1907.0,4451.0,61.0,557,0,16,20,44,6082,45,18590,-11826,680.0,616.0,119.0,2146.0,314.0,10722.0,21.0,3908.0,42789.0,-24263.0,63,0,1048,211,864,36609,-34423,91.0,0.0,113.0,0.0,4578.0,428.0,20691.0,-15481.0,9111.0,0.0,428.0,1910.0,12881.0,-1432.0,1996,0,204,2348,7944,0,364,46656,0,10032,139112,-69568,0.0,552.0,-552.0,3,2022,8,1,10,0,0
5100,16586,52,10048,5179,383,352,98113,2805,27917,242482,-81047,269.0,1527.0,884.0,1826.0,4378.0,128.0,554,0,16,20,46,6264,58,18203,-11245,677.0,614.0,71.0,2237.0,358.0,10339.0,21.0,4356.0,43833.0,-25160.0,64,0,1091,101,752,35433,-33425,91.0,0.0,113.0,0.0,4291.0,514.0,20304.0,-15295.0,9016.0,0.0,439.0,2080.0,12721.0,-1186.0,2064,0,0,2356,8728,0,368,48428,0,10680,142420,-69796,0.0,552.0,-552.0,3,2022,8,1,11,0,0
5101,16599,52,12330,5085,238,352,94616,2089,29329,239746,-79056,270.0,1472.0,777.0,1840.0,4249.0,110.0,549,0,20,20,48,5916,67,18523,-11903,672.0,615.0,139.0,2235.0,358.0,9307.0,23.0,4670.0,44158.0,-26139.0,64,0,1100,68,714,34706,-32760,91.0,58.0,113.0,0.0,3874.0,608.0,20503.0,-15759.0,9109.0,0.0,420.0,2235.0,12553.0,-789.0,2052,0,0,2404,7988,0,360,48844,0,12032,142712,-69032,0.0,552.0,-552.0,3,2022,8,1,12,0,0
5102,16755,52,8837,5097,488,352,87234,2100,27832,235275,-86528,278.0,1297.0,688.0,1678.0,4187.0,-246.0,550,0,18,20,46,4984,85,19031,-13328,671.0,616.0,61.0,2366.0,378.0,8076.0,23.0,4694.0,44720.0,-27835.0,60,0,1174,84,713,34302,-32271,91.0,338.0,114.0,0.0,3239.0,733.0,20569.0,-16054.0,9125.0,0.0,354.0,2313.0,12442.0,-650.0,2048,0,0,2324,6820,0,368,48004,0,13472,140524,-67488,0.0,552.0,-552.0,3,2022,8,1,13,0,0
5103,17181,52,5258,5005,941,352,72444,1947,25476,230386,-101730,293.0,1005.0,674.0,1759.0,4294.0,-563.0,546,0,16,20,44,3658,145,19531,-15102,657.0,616.0,160.0,2961.0,531.0,6153.0,24.0,4533.0,44223.0,-28588.0,61,0,1009,89,666,35810,-33985,91.0,415.0,114.0,0.0,2140.0,795.0,20377.0,-16822.0,9144.0,0.0,253.0,2361.0,12591.0,-833.0,2004,0,0,2244,6776,0,372,44980,0,15364,139224,-67484,0.0,552.0,-552.0,1,2022,8,1,14,0,0
5104,17747,56,6207,4973,982,352,50116,1625,22635,229165,-124472,346.0,628.0,626.0,1783.0,4180.0,-797.0,543,0,16,20,41,2242,106,19878,-16910,664.0,618.0,1092.0,4061.0,579.0,3321.0,25.0,3990.0,43156.0,-28806.0,60,0,923,78,695,39624,-37868,91.0,648.0,115.0,0.0,1094.0,662.0,20132.0,-17522.0,8925.0,0.0,147.0,2332.0,12382.0,-978.0,2000,0,0,2184,8180,0,368,40772,0,15504,137800,-68792,0.0,552.0,-552.0,1,2022,8,1,15,0,0
5105,18209,59,13370,4915,812,352,28323,1662,19245,226066,-139119,582.0,268.0,566.0,1682.0,3897.0,-799.0,545,0,16,20,40,828,95,20359,-18815,667.0,618.0,1683.0,4517.0,751.0,788.0,21.0,3087.0,42023.0,-29891.0,63,0,594,126,628,42356,-40945,91.0,976.0,114.0,35.0,427.0,641.0,20294.0,-18010.0,8840.0,0.0,52.0,2318.0,12145.0,-935.0,1980,0,0,2188,7152,0,348,36248,0,18272,135260,-69072,0.0,552.0,-552.0,1,2022,8,1,16,0,0
5106,18378,59,20672,4946,974,352,10769,1182,15869,220927,-147726,635.0,73.0,544.0,1281.0,3593.0,-1060.0,552,0,16,20,43,149,102,20530,-19648,658.0,620.0,1302.0,4044.0,696.0,21.0,12.0,2390.0,40994.0,-31251.0,64,0,262,245,460,45870,-44839,91.0,872.0,148.0,40.0,92.0,636.0,20531.0,-18652.0,8549.0,0.0,8.0,2561.0,12264.0,-1146.0,2028,0,12,2216,6416,0,356,27028,0,19708,132852,-75088,0.0,552.0,-552.0,1,2022,8,1,17,0,0
5107,18353,52,24964,4998,811,352,1672,847,12177,212089,-147863,640.0,9.0,522.0,1000.0,3338.0,-1167.0,554,0,16,20,42,0,72,20798,-20094,637.0,620.0,859.0,3251.0,700.0,0.0,13.0,2081.0,40002.0,-31841.0,64,0,52,263,410,48700,-47911,91.0,729.0,150.0,40.0,0.0,639.0,20216.0,-18567.0,7958.0,0.0,0.0,3013.0,12249.0,-1278.0,2076,0,252,2276,12488,0,356,11280,0,20208,131680,-82744,0.0,552.0,-552.0,1,2022,8,1,18,0,0
5108,18220,56,21107,5148,625,352,2,550,11154,205421,-148207,638.0,0.0,478.0,835.0,3288.0,-1337.0,558,0,16,20,42,0,58,20131,-19437,630.0,620.0,292.0,3033.0,570.0,0.0,4.0,1852.0,37350.0,-30349.0,63,0,4,424,488,49365,-48386,91.0,467.0,133.0,5.0,0.0,711.0,18798.0,-17391.0,7535.0,0.0,0.0,3197.0,11773.0,-1041.0,2088,0,0,2360,15372,0,360,3472,0,21212,132328,-87464,0.0,552.0,-552.0,1,2022,8,1,19,0,0
5109,17843,56,10986,5224,675,352,0,552,11717,193026,-145621,634.0,0.0,510.0,660.0,3109.0,-1305.0,560,0,16,20,40,0,71,19035,-18328,648.0,620.0,573.0,2625.0,305.0,0.0,13.0,1684.0,35297.0,-28829.0,62,0,4,592,645,47818,-46515,91.0,33.0,112.0,0.0,0.0,753.0,17366.0,-16377.0,6914.0,0.0,0.0,3379.0,10638.0,-345.0,2076,0,0,2332,13956,0,376,2748,0,23880,126876,-81508,0.0,552.0,-552.0,4,2022,8,1,20,0,0
5110,17368,56,5345,5229,673,352,0,826,10677,180769,-140243,596.0,0.0,476.0,628.0,2967.0,-1267.0,559,0,16,20,40,0,63,17994,-17296,634.0,621.0,83.0,2195.0,224.0,0.0,21.0,1619.0,32271.0,-26874.0,60,0,4,878,881,45613,-43790,93.0,0.0,94.0,0.0,0.0,794.0,16219.0,-15238.0,6243.0,0.0,0.0,3490.0,10367.0,-634.0,2044,0,0,2236,12948,0,364,2680,0,25040,118596,-73284,0.0,552.0,-552.0,1,2022,8,1,21,0,0
5111,16951,59,3157,5210,601,352,0,1103,8857,171780,-135490,589.0,0.0,404.0,611.0,2841.0,-1237.0,555,0,16,20,39,0,91,16874,-16153,638.0,621.0,8.0,2091.0,204.0,0.0,22.0,1774.0,30354.0,-24996.0,62,0,4,1333,1231,43144,-40514,93.0,0.0,91.0,0.0,0.0,791.0,15584.0,-14609.0,5980.0,0.0,0.0,3447.0,9897.0,-470.0,2064,0,0,2156,8880,0,352,2352,0,24396,112260,-72060,0.0,552.0,-552.0,4,2022,8,1,22,0,0
5112,16827,60,2461,5285,133,352,0,1805,6727,165965,-132315,595.0,0.0,363.0,538.0,2773.0,-1277.0,550,0,16,20,38,0,175,16007,-15208,644.0,622.0,150.0,2043.0,206.0,0.0,25.0,1737.0,28991.0,-23564.0,63,0,4,1871,1621,41233,-37674,93.0,0.0,91.0,0.0,0.0,847.0,15258.0,-14227.0,5911.0,0.0,0.0,3483.0,9702.0,-308.0,2108,0,156,2168,4752,0,340,2276,0,24464,105492,-69228,0.0,552.0,-552.0,4,2022,8,1,23,0,0
5113,16718,60,2987,5289,131,352,0,2795,4889,163414,-130193,619.0,0.0,371.0,410.0,2740.0,-1340.0,548,0,16,20,36,0,133,15456,-14703,650.0,621.0,81.0,1978.0,207.0,0.0,26.0,1501.0,28380.0,-23316.0,64,0,4,1630,1994,40110,-36418,93.0,0.0,91.0,0.0,0.0,897.0,15266.0,-14185.0,5795.0,0.0,0.0,3509.0,9355.0,-51.0,2108,0,916,2104,4448,0,348,2192,0,22044,101180,-67020,0.0,552.0,-552.0,4,2022,8,2,0,0,0
5114,16701,60,5121,5324,96,352,0,4131,4696,163589,-127108,627.0,0.0,328.0,326.0,2768.0,-1487.0,547,0,16,20,36,0,78,15384,-14687,655.0,622.0,150.0,1978.0,204.0,0.0,25.0,1291.0,28237.0,-23312.0,64,0,4,1519,2294,39772,-35891,93.0,0.0,91.0,0.0,1.0,672.0,15223.0,-14366.0,5843.0,0.0,0.0,3462.0,9013.0,292.0,2096,0,992,2064,3984,0,360,2136,0,20044,98664,-66988,0.0,552.0,-552.0,4,2022,8,2,1,0,0
5115,16703,60,8035,5382,82,352,0,6278,4896,169131,-127343,631.0,7.0,327.0,326.0,2840.0,-1549.0,545,0,16,20,37,0,142,15732,-14972,660.0,622.0,80.0,2041.0,204.0,0.0,23.0,1203.0,29631.0,-24798.0,64,0,4,2708,2398,39743,-34569,93.0,0.0,91.0,0.0,75.0,637.0,15404.0,-14508.0,6147.0,0.0,6.0,3398.0,9777.0,-226.0,2052,0,268,2060,3972,0,368,1776,0,17540,98372,-70336,0.0,552.0,-552.0,4,2022,8,2,2,0,0
5116,17031,60,4682,5399,110,352,468,8670,6034,182326,-139520,631.0,79.0,410.0,441.0,3188.0,-1627.0,546,0,18,20,38,125,145,16360,-15468,660.0,621.0,49.0,2502.0,555.0,169.0,21.0,1174.0,32454.0,-26703.0,63,0,7,3761,3031,40568,-33706,93.0,0.0,91.0,0.0,413.0,570.0,17579.0,-16412.0,6735.0,0.0,32.0,2993.0,11175.0,-1415.0,2028,0,140,2044,4000,0,364,1124,0,15948,100372,-74724,0.0,552.0,-552.0,1,2022,8,2,3,0,0
5117,17803,60,5121,5495,260,352,8154,11117,7340,204830,-149128,620.0,250.0,607.0,488.0,3688.0,-1723.0,536,0,18,20,41,765,80,17870,-16410,656.0,620.0,653.0,3077.0,871.0,1725.0,11.0,1011.0,37024.0,-28400.0,62,0,75,4377,3488,41881,-33879,93.0,0.0,92.0,0.0,1294.0,333.0,19537.0,-17725.0,8128.0,0.0,117.0,2237.0,12186.0,-1704.0,2048,0,260,2032,3632,0,356,736,0,14784,107664,-83816,0.0,552.0,-552.0,1,2022,8,2,4,0,0
5118,18135,57,7037,5585,214,352,29121,13366,8098,222561,-140596,630.0,516.0,727.0,527.0,3997.0,-1597.0,551,0,16,20,44,2253,40,18443,-15519,650.0,596.0,1005.0,3955.0,1212.0,4488.0,7.0,848.0,41609.0,-28848.0,60,0,202,4433,3299,42161,-34167,93.0,117.0,99.0,0.0,2465.0,242.0,20751.0,-17735.0,8907.0,0.0,220.0,1767.0,12825.0,-1931.0,2044,0,0,2048,6892,0,368,1704,0,13848,113032,-86128,0.0,552.0,-552.0,1,2022,8,2,5,0,0
5119,17979,55,4919,5709,179,352,61095,14562,5446,236121,-125825,417.0,750.0,762.0,867.0,4200.0,-1404.0,550,0,16,20,38,4010,36,18414,-13744,646.0,574.0,636.0,3821.0,1178.0,6897.0,6.0,818.0,43856.0,-29280.0,61,0,469,4897,2630,41103,-33046,93.0,58.0,105.0,0.0,3469.0,234.0,20953.0,-16994.0,9136.0,0.0,353.0,1403.0,12841.0,-1949.0,2000,0,0,2112,8152,0,384,11484,0,12452,119676,-83092,0.0,552.0,-552.0,1,2022,8,2,6,0,0
5120,17456,57,6537,5820,112,352,95061,16217,5788,243907,-96507,312.0,893.0,517.0,871.0,4349.0,-1756.0,550,0,16,20,39,5499,47,18464,-12293,640.0,576.0,537.0,2957.0,602.0,8594.0,3.0,946.0,43806.0,-28951.0,62,0,719,5858,2331,38638,-29668,93.0,0.0,105.0,0.0,4631.0,231.0,21079.0,-16019.0,9271.0,0.0,460.0,1206.0,12742.0,-1805.0,1960,0,0,2356,6856,0,384,28068,0,9340,126836,-77872,0.0,552.0,-552.0,1,2022,8,2,7,0,0
5121,17012,62,12416,5903,196,352,121079,17155,8153,248939,-66611,297.0,901.0,658.0,810.0,4408.0,-1742.0,553,0,20,20,40,6497,103,18378,-11145,611.0,576.0,315.0,2561.0,529.0,9147.0,2.0,1173.0,43305.0,-28391.0,61,0,917,6489,2506,36053,-26080,93.0,0.0,109.0,0.0,5315.0,210.0,21431.0,-15704.0,9456.0,0.0,523.0,1180.0,12508.0,-1349.0,1840,0,196,2352,5148,0,368,40756,0,8116,132684,-73908,0.0,552.0,-552.0,1,2022,8,2,8,0,0
5122,16820,60,20413,5944,171,352,135068,17767,11857,251468,-43016,302.0,861.0,739.0,957.0,4347.0,-1488.0,554,0,20,20,36,6501,156,18719,-11432,617.0,575.0,29.0,2354.0,330.0,9311.0,2.0,1454.0,41758.0,-27086.0,62,0,1011,7806,2810,34937,-23248,93.0,0.0,108.0,0.0,5188.0,219.0,21205.0,-15597.0,9421.0,0.0,548.0,1235.0,12441.0,-1237.0,1808,0,376,2344,5004,0,368,45972,0,8208,136576,-72496,0.0,552.0,-552.0,1,2022,8,2,9,0,0
5123,16635,57,24026,5948,109,352,139555,18007,15396,249826,-29741,303.0,812.0,744.0,1476.0,4360.0,-1025.0,553,0,20,20,36,5907,158,19325,-12631,643.0,575.0,109.0,2253.0,288.0,9895.0,4.0,1752.0,42428.0,-26909.0,60,0,1022,7897,2923,34261,-22359,93.0,0.0,108.0,0.0,5317.0,212.0,21221.0,-15491.0,9346.0,0.0,529.0,1374.0,12340.0,-1091.0,1856,0,416,2352,5124,0,364,48932,0,8708,141204,-73452,0.0,552.0,-552.0,1,2022,8,2,10,0,0
5124,16579,56,25280,5931,399,352,138652,18110,19473,246218,-21386,312.0,660.0,732.0,1702.0,4310.0,-904.0,551,0,20,20,37,5333,149,19504,-13394,637.0,573.0,45.0,2296.0,309.0,10108.0,9.0,2186.0,44046.0,-27883.0,63,0,886,7530,3044,34865,-23342,90.0,0.0,120.0,0.0,5167.0,205.0,20976.0,-15394.0,9255.0,0.0,491.0,1566.0,12318.0,-1006.0,1880,0,416,2428,5216,0,352,49824,0,9884,144156,-74156,0.0,552.0,-552.0,1,2022,8,2,11,0,0
5125,16559,53,24746,5872,158,352,130884,17455,21571,242819,-25169,325.0,524.0,720.0,1507.0,4336.0,-1260.0,542,0,20,20,39,5133,144,19827,-13929,646.0,575.0,54.0,2399.0,448.0,9193.0,13.0,2564.0,44559.0,-28667.0,61,0,785,7875,3201,34923,-23001,78.0,0.0,117.0,0.0,4822.0,213.0,21037.0,-15807.0,9187.0,0.0,412.0,1859.0,12362.0,-904.0,1956,0,416,2428,4580,0,356,49776,0,10972,144128,-73644,0.0,552.0,-552.0,1,2022,8,2,12,0,0
5126,16638,52,20020,5846,94,352,115153,16975,20978,237715,-41607,306.0,326.0,686.0,1508.0,4296.0,-1470.0,544,0,20,20,38,4323,100,20034,-14989,640.0,574.0,290.0,2447.0,372.0,7997.0,14.0,2733.0,45142.0,-30075.0,61,0,602,8741,3647,35892,-22841,92.0,0.0,118.0,0.0,3901.0,212.0,20857.0,-16534.0,9128.0,0.0,302.0,2067.0,12358.0,-861.0,1960,0,208,2272,4364,0,360,48496,0,12560,142340,-72120,0.0,552.0,-552.0,1,2022,8,2,13,0,0
5127,16939,52,13814,5776,87,352,90497,16356,18560,232017,-69584,311.0,207.0,897.0,1801.0,4388.0,-1172.0,545,0,20,20,41,3335,105,20346,-16280,630.0,573.0,500.0,2881.0,661.0,5910.0,16.0,2529.0,44398.0,-30698.0,60,0,537,8484,3864,38099,-25154,93.0,0.0,119.0,0.0,2811.0,231.0,20809.0,-17555.0,9143.0,0.0,187.0,2197.0,12683.0,-1156.0,1916,0,208,2192,4544,0,368,46460,0,14124,141468,-71656,0.0,552.0,-552.0,1,2022,8,2,14,0,0
5128,17651,52,7937,5618,397,352,60629,15983,15227,228028,-104182,545.0,129.0,1058.0,2126.0,4232.0,-374.0,547,0,20,20,44,2045,81,20610,-17853,586.0,573.0,1377.0,4120.0,1205.0,2852.0,12.0,2070.0,43291.0,-30496.0,61,0,639,8208,4030,42406,-29468,93.0,34.0,119.0,35.0,1369.0,187.0,20497.0,-18660.0,9172.0,0.0,86.0,2342.0,12456.0,-856.0,1896,0,376,2084,5124,0,356,41528,0,15492,140052,-73196,0.0,552.0,-552.0,3,2022,8,2,15,0,0
5129,18217,52,11190,5530,474,352,32445,15425,11767,223983,-128531,630.0,73.0,1141.0,1976.0,3898.0,-78.0,551,0,20,20,45,749,90,21051,-19576,600.0,600.0,2682.0,5246.0,1388.0,756.0,13.0,1524.0,42615.0,-29806.0,63,0,439,7776,5023,45319,-32018,93.0,464.0,128.0,40.0,414.0,133.0,20540.0,-19268.0,9098.0,0.0,19.0,2536.0,12337.0,-684.0,1900,0,416,2048,5344,0,380,34428,0,17496,136568,-74556,0.0,552.0,-552.0,3,2022,8,2,16,0,0
5130,18418,53,22860,5408,964,352,12259,14611,8109,218897,-135863,642.0,22.0,1172.0,1716.0,3780.0,-228.0,554,0,20,20,47,128,73,21080,-20238,647.0,619.0,2109.0,4977.0,1248.0,42.0,3.0,1280.0,41497.0,-30572.0,61,0,180,7191,4456,48292,-36404,93.0,512.0,141.0,40.0,89.0,204.0,20868.0,-19789.0,8659.0,0.0,4.0,2957.0,11771.0,-151.0,1988,0,268,2124,6272,0,384,24556,0,18448,133872,-79832,0.0,552.0,-552.0,4,2022,8,2,17,0,0
5131,18374,59,25685,5282,1561,352,1591,15519,4301,211170,-138446,642.0,1.0,1148.0,1410.0,3617.0,-416.0,553,0,20,20,47,0,124,21215,-20451,656.0,619.0,1411.0,4349.0,1137.0,0.0,7.0,1323.0,40393.0,-30891.0,63,0,37,7108,4076,50487,-39203,93.0,428.0,144.0,40.0,0.0,363.0,20595.0,-19527.0,8028.0,0.0,0.0,3623.0,11368.0,283.0,1972,0,48,2176,10956,0,388,10160,0,17212,132260,-89348,0.0,552.0,-552.0,4,2022,8,2,18,0,0
5132,18227,63,22813,5265,1674,352,2,16015,2754,205700,-138535,624.0,0.0,1095.0,1274.0,3469.0,-476.0,556,0,20,20,41,0,181,20428,-19610,673.0,619.0,571.0,3362.0,632.0,0.0,8.0,1388.0,37560.0,-30307.0,61,0,4,6756,3277,51071,-40973,90.0,9.0,132.0,40.0,0.0,481.0,19087.0,-18335.0,7297.0,0.0,0.0,4266.0,11137.0,426.0,1988,0,0,2316,14032,0,392,3308,0,16548,132360,-93776,0.0,552.0,-552.0,4,2022,8,2,19,0,0
5133,17922,67,15580,5214,1025,352,0,15036,3388,192653,-134069,423.0,0.0,1079.0,1178.0,3237.0,-557.0,558,0,20,20,44,0,264,19249,-18343,674.0,618.0,287.0,2824.0,245.0,0.0,7.0,1422.0,34844.0,-28767.0,60,0,4,5976,3348,49454,-40066,93.0,0.0,129.0,5.0,0.0,596.0,17554.0,-16731.0,6444.0,0.0,0.0,4756.0,10399.0,801.0,2028,0,12,2308,15096,0,400,2568,0,16348,127040,-88280,0.0,552.0,-552.0,4,2022,8,2,20,0,0
5134,17449,70,7769,5220,781,352,0,13866,4615,179051,-128929,562.0,0.0,1124.0,1126.0,3049.0,-237.0,559,0,19,20,43,0,222,18170,-17307,652.0,618.0,2.0,2267.0,199.0,0.0,5.0,1421.0,31998.0,-26834.0,60,0,4,5291,3028,47006,-38623,93.0,0.0,101.0,0.0,0.0,759.0,16324.0,-15371.0,5187.0,0.0,0.0,4930.0,10364.0,-247.0,2048,0,396,2244,12032,0,392,2500,0,17336,118488,-81540,0.0,552.0,-552.0,3,2022,8,2,21,0,0
5135,16929,72,3354,5324,1204,352,0,13882,6365,170984,-123502,524.0,0.0,1067.0,1137.0,2930.0,-202.0,553,0,16,20,42,0,198,16982,-16153,665.0,620.0,401.0,2140.0,199.0,0.0,7.0,1470.0,30497.0,-24995.0,62,0,4,5358,2758,44921,-36739,93.0,0.0,97.0,0.0,0.0,853.0,15622.0,-14579.0,4736.0,0.0,0.0,5031.0,10217.0,-450.0,2060,0,84,2156,8464,0,372,2280,0,19048,113608,-79144,0.0,552.0,-552.0,3,2022,8,2,22,0,0
